DATE,DEPTH,NO3
2019-05-28,100,0.03
2019-05-28,500,0.01
2019-05-28,1000,0.01
2019-05-28,1500,0.09
2019-05-28,2000,0.76
2019-05-28,2500,1.72
2019-06-26,100,0.02
2019-06-26,500,0.11
2019-06-26,1000,0.13
2019-06-26,1500,0.2
2019-06-26,2000,1.09
2019-06-26,2500,1.78
2019-07-31,100,
2019-07-31,500,
2019-07-31,1000,
2019-07-31,1500,
2019-07-31,2000,
2019-07-31,2500,
2019-08-27,100,
2019-08-27,500,
2019-08-27,1000,
2019-08-27,1500,
2019-08-27,2000,
2019-08-27,2500,
1999-01-26,100,7.39
1999-01-26,500,7.34
1999-01-26,1000,7.66
1999-01-26,1500,8.23
1999-01-26,2000,8.35
1999-01-26,2500,8.05
1999-02-12,100,9.95
1999-02-12,500,9.89
1999-02-12,1000,10.09
1999-02-12,1500,9.97
1999-02-12,2000,9.56
1999-02-12,2500,9.82
1999-03-25,100,1.36
1999-03-25,500,1.22
1999-03-25,1000,1.97
1999-03-25,1500,2.68
1999-03-25,2000,3.37
1999-03-25,2500,11.76
1999-04-27,100,3.88
1999-04-27,500,3.65
1999-04-27,1000,3.35
1999-04-27,1500,6.74
1999-04-27,2000,7.78
1999-04-27,2500,7.94
1999-05-25,100,0.03
1999-05-25,500,0.03
1999-05-25,1000,0.63
1999-05-25,1500,1.89
1999-05-25,2000,4.33
1999-05-25,2500,8.63
1999-06-17,100,0.04
1999-06-17,500,0.04
1999-06-17,1000,0.0
1999-06-17,1500,0.02
1999-06-17,2000,10.02
1999-06-17,2500,12.65
1999-07-15,100,0.19
1999-07-15,500,0.11
1999-07-15,1000,0.13
1999-07-15,1500,0.13
1999-07-15,2000,6.97
1999-07-15,2500,9.95
1999-08-17,100,0.1
1999-08-17,500,0.03
1999-08-17,1000,0.03
1999-08-17,1500,0.01
1999-08-17,2000,3.59
1999-08-17,2500,9.89
1999-09-17,100,0.19
1999-09-17,500,0.07
1999-09-17,1000,0.1
1999-09-17,1500,0.08
1999-09-17,2000,0.09
1999-09-17,2500,0.28
1999-10-18,100,0.55
1999-10-18,500,0.26
1999-10-18,1000,0.21
1999-10-18,1500,4.25
1999-10-18,2000,3.77
1999-10-18,2500,4.87
1999-11-16,100,0.13
1999-11-16,500,0.01
1999-11-16,1000,0.04
1999-11-16,1500,0.09
1999-11-16,2000,0.31
1999-11-16,2500,1.3
1999-12-15,100,3.14
1999-12-15,500,3.05
1999-12-15,1000,3.02
1999-12-15,1500,3.01
1999-12-15,2000,2.99
1999-12-15,2500,3.74
2000-01-18,100,8.06
2000-01-18,500,8.15
2000-01-18,1000,7.33
2000-01-18,1500,6.51
2000-01-18,2000,6.27
2000-01-18,2500,6.17
2000-02-08,100,7.95
2000-02-08,500,7.94
2000-02-08,1000,8.03
2000-02-08,1500,8.07
2000-02-08,2000,8.03
2000-02-08,2500,8.15
2000-03-15,100,10.95
2000-03-15,500,10.99
2000-03-15,1000,11.06
2000-03-15,1500,10.86
2000-03-15,2000,10.84
2000-03-15,2500,10.93
2000-04-17,100,0.57
2000-04-17,500,0.59
2000-04-17,1000,1.08
2000-04-17,1500,3.9
2000-04-17,2000,5.13
2000-04-17,2500,6.73
2000-05-17,100,0.05
2000-05-17,500,0.04
2000-05-17,1000,0.02
2000-05-17,1500,0.01
2000-05-17,2000,5.47
2000-05-17,2500,8.33
2000-06-28,100,0.19
2000-06-28,500,0.08
2000-06-28,1000,0.06
2000-06-28,1500,0.09
2000-06-28,2000,2.76
2000-06-28,2500,6.14
2000-07-12,100,0.1
2000-07-12,500,0.02
2000-07-12,1000,0.36
2000-07-12,1500,2.9
2000-07-12,2000,5.72
2000-07-12,2500,8.96
2000-08-08,100,0.03
2000-08-08,500,0.01
2000-08-08,1000,0.01
2000-08-08,1500,0.04
2000-08-08,2000,0.08
2000-08-08,2500,0.2
2000-09-27,100,0.51
2000-09-27,500,0.1
2000-09-27,1000,0.08
2000-09-27,1500,0.13
2000-09-27,2000,0.28
2000-09-27,2500,0.12
2000-10-24,100,0.0
2000-10-24,500,0.0
2000-10-24,1000,0.0
2000-10-24,1500,0.09
2000-10-24,2000,0.6
2000-10-24,2500,1.02
2000-11-28,100,1.97
2000-11-28,500,2.08
2000-11-28,1000,2.3
2000-11-28,1500,2.52
2000-11-28,2000,3.03
2000-11-28,2500,4.87
2000-12-18,100,2.58
2000-12-18,500,2.56
2000-12-18,1000,3.02
2000-12-18,1500,3.18
2000-12-18,2000,3.4
2000-12-18,2500,3.92
2001-01-16,100,4.52
2001-01-16,500,4.51
2001-01-16,1000,4.01
2001-01-16,1500,4.16
2001-01-16,2000,6.1
2001-01-16,2500,7.14
2001-02-15,100,5.59
2001-02-15,500,5.61
2001-02-15,1000,5.7
2001-02-15,1500,5.81
2001-02-15,2000,6.32
2001-02-15,2500,6.78
2001-03-13,100,1.83
2001-03-13,500,1.97
2001-03-13,1000,1.97
2001-03-13,1500,6.03
2001-03-13,2000,8.29
2001-03-13,2500,8.79
2001-04-18,100,0.07
2001-04-18,500,0.04
2001-04-18,1000,0.02
2001-04-18,1500,0.02
2001-04-18,2000,0.25
2001-04-18,2500,4.52
2001-05-31,100,0.19
2001-05-31,500,0.26
2001-05-31,1000,0.31
2001-05-31,1500,0.85
2001-05-31,2000,4.58
2001-05-31,2500,5.99
2001-06-28,100,0.12
2001-06-28,500,0.01
2001-06-28,1000,0.0
2001-06-28,1500,4.34
2001-06-28,2000,5.13
2001-06-28,2500,6.82
2001-07-11,100,0.24
2001-07-11,500,0.22
2001-07-11,1000,0.2
2001-07-11,1500,0.19
2001-07-11,2000,0.29
2001-07-11,2500,6.27
2001-08-09,100,3.03
2001-08-09,500,1.89
2001-08-09,1000,0.33
2001-08-09,1500,0.13
2001-08-09,2000,0.12
2001-08-09,2500,0.3
2001-09-10,100,0.13
2001-09-10,500,0.06
2001-09-10,1000,0.06
2001-09-10,1500,0.09
2001-09-10,2000,0.13
2001-09-10,2500,0.23
2001-10-16,100,0.19
2001-10-16,500,0.21
2001-10-16,1000,0.19
2001-10-16,1500,0.2
2001-10-16,2000,0.41
2001-10-16,2500,0.43
2001-11-06,100,0.23
2001-11-06,500,1.1
2001-11-06,1000,0.54
2001-11-06,1500,0.51
2001-11-06,2000,0.51
2001-11-06,2500,0.54
2001-12-13,100,3.88
2001-12-13,500,3.24
2001-12-13,1000,2.85
2001-12-13,1500,2.53
2001-12-13,2000,2.49
2001-12-13,2500,2.46
2002-01-08,100,4.67
2002-01-08,500,4.32
2002-01-08,1000,4.15
2002-01-08,1500,5.12
2002-01-08,2000,5.51
2002-01-08,2500,5.24
2002-02-21,100,9.02
2002-02-21,500,9.01
2002-02-21,1000,8.82
2002-02-21,1500,8.91
2002-02-21,2000,8.91
2002-02-21,2500,8.34
2002-03-11,100,9.75
2002-03-11,500,9.85
2002-03-11,1000,9.77
2002-03-11,1500,9.68
2002-03-11,2000,9.77
2002-03-11,2500,9.65
2002-04-10,100,0.13
2002-04-10,500,0.07
2002-04-10,1000,0.07
2002-04-10,1500,0.16
2002-04-10,2000,1.35
2002-04-10,2500,5.52
2002-05-21,100,0.07
2002-05-21,500,0.03
2002-05-21,1000,0.03
2002-05-21,1500,0.4
2002-05-21,2000,4.24
2002-05-21,2500,5.1
2002-06-18,100,0.24
2002-06-18,500,0.15
2002-06-18,1000,0.14
2002-06-18,1500,2.62
2002-06-18,2000,9.2
2002-06-18,2500,10.22
2002-07-09,100,0.2
2002-07-09,500,0.13
2002-07-09,1000,0.13
2002-07-09,1500,0.14
2002-07-09,2000,1.79
2002-07-09,2500,2.9
2002-08-20,100,0.05
2002-08-20,500,0.06
2002-08-20,1000,0.07
2002-08-20,1500,0.04
2002-08-20,2000,0.04
2002-08-20,2500,0.11
2002-09-17,100,0.23
2002-09-17,500,0.2
2002-09-17,1000,0.25
2002-09-17,1500,0.23
2002-09-17,2000,0.22
2002-09-17,2500,0.31
2002-10-15,100,0.18
2002-10-15,500,0.06
2002-10-15,1000,0.05
2002-10-15,1500,0.05
2002-10-15,2000,0.03
2002-10-15,2500,0.06
2002-11-19,100,1.14
2002-11-19,500,1.07
2002-11-19,1000,1.05
2002-11-19,1500,1.16
2002-11-19,2000,2.39
2002-11-19,2500,2.75
2002-12-17,100,3.36
2002-12-17,500,3.27
2002-12-17,1000,3.32
2002-12-17,1500,3.29
2002-12-17,2000,3.29
2002-12-17,2500,3.29
2003-01-23,100,8.63
2003-01-23,500,7.12
2003-01-23,1000,6.97
2003-01-23,1500,6.94
2003-01-23,2000,6.7
2003-01-23,2500,6.88
2003-02-18,100,0.15
2003-02-18,500,0.08
2003-02-18,1000,0.62
2003-02-18,1500,6.54
2003-02-18,2000,7.93
2003-02-18,2500,7.76
2003-03-11,100,0.12
2003-03-11,500,0.05
2003-03-11,1000,0.05
2003-03-11,1500,0.04
2003-03-11,2000,1.03
2003-03-11,2500,4.59
2003-04-24,100,0.2
2003-04-24,500,0.08
2003-04-24,1000,0.04
2003-04-24,1500,0.07
2003-04-24,2000,1.08
2003-04-24,2500,2.24
2003-05-13,100,0.18
2003-05-13,500,0.09
2003-05-13,1000,0.06
2003-05-13,1500,0.11
2003-05-13,2000,1.44
2003-05-13,2500,2.13
2003-06-17,100,0.19
2003-06-17,500,0.03
2003-06-17,1000,0.04
2003-06-17,1500,0.35
2003-06-17,2000,3.4
2003-06-17,2500,4.49
2003-07-15,100,0.13
2003-07-15,500,0.06
2003-07-15,1000,0.05
2003-07-15,1500,0.03
2003-07-15,2000,2.16
2003-07-15,2500,3.16
2003-08-13,100,0.13
2003-08-13,500,0.11
2003-08-13,1000,0.13
2003-08-13,1500,0.09
2003-08-13,2000,0.12
2003-08-13,2500,4.56
2003-09-08,100,0.03
2003-09-08,500,0.03
2003-09-08,1000,0.05
2003-09-08,1500,0.32
2003-09-08,2000,2.33
2003-09-08,2500,2.82
2003-10-14,100,0.27
2003-10-14,500,0.05
2003-10-14,1000,0.03
2003-10-14,1500,0.04
2003-10-14,2000,3.78
2003-10-14,2500,0.13
2003-11-12,100,1.54
2003-11-12,500,1.23
2003-11-12,1000,1.11
2003-11-12,1500,2.42
2003-11-12,2000,7.35
2003-11-12,2500,7.24
2003-12-04,100,1.9
2003-12-04,500,1.88
2003-12-04,1000,2.46
2003-12-04,1500,2.37
2003-12-04,2000,2.99
2003-12-04,2500,6.17
2004-01-20,100,5.62
2004-01-20,500,5.57
2004-01-20,1000,5.51
2004-01-20,1500,5.48
2004-01-20,2000,5.8
2004-01-20,2500,5.89
2004-02-18,100,6.61
2004-02-18,500,6.64
2004-02-18,1000,6.78
2004-02-18,1500,6.71
2004-02-18,2000,8.72
2004-02-18,2500,8.34
2004-03-16,100,0.07
2004-03-16,500,0.01
2004-03-16,1000,0.02
2004-03-16,1500,0.07
2004-03-16,2000,4.47
2004-03-16,2500,7.53
2004-04-15,100,0.04
2004-04-15,500,0.0
2004-04-15,1000,0.0
2004-04-15,1500,0.01
2004-04-15,2000,0.07
2004-04-15,2500,1.87
2004-05-11,100,0.07
2004-05-11,500,0.04
2004-05-11,1000,0.03
2004-05-11,1500,0.03
2004-05-11,2000,0.58
2004-05-11,2500,2.29
2004-06-21,100,0.06
2004-06-21,500,0.05
2004-06-21,1000,1.63
2004-06-21,1500,2.68
2004-06-21,2000,4.88
2004-06-21,2500,5.15
2004-07-13,100,0.12
2004-07-13,500,0.08
2004-07-13,1000,0.06
2004-07-13,1500,1.28
2004-07-13,2000,6.23
2004-07-13,2500,5.93
2004-08-10,100,0.06
2004-08-10,500,0.09
2004-08-10,1000,0.06
2004-08-10,1500,0.07
2004-08-10,2000,0.11
2004-08-10,2500,0.29
2004-09-13,100,0.07
2004-09-13,500,0.01
2004-09-13,1000,0.02
2004-09-13,1500,0.01
2004-09-13,2000,0.08
2004-09-13,2500,0.09
2004-10-13,100,0.27
2004-10-13,500,0.19
2004-10-13,1000,1.6
2004-10-13,1500,2.16
2004-10-13,2000,2.38
2004-10-13,2500,1.38
2004-11-09,100,0.2
2004-11-09,500,0.11
2004-11-09,1000,0.39
2004-11-09,1500,0.63
2004-11-09,2000,0.78
2004-11-09,2500,1.06
2004-12-15,100,0.32
2004-12-15,500,0.24
2004-12-15,1000,0.2
2004-12-15,1500,0.22
2004-12-15,2000,0.25
2004-12-15,2500,3.38
2005-01-18,100,4.4
2005-01-18,500,4.5
2005-01-18,1000,4.5
2005-01-18,1500,5.06
2005-01-18,2000,5.63
2005-01-18,2500,5.74
2005-02-22,100,3.7
2005-02-22,500,3.71
2005-02-22,1000,3.97
2005-02-22,1500,4.74
2005-02-22,2000,6.28
2005-02-22,2500,6.33
2005-03-29,100,0.1
2005-03-29,500,0.04
2005-03-29,1000,0.03
2005-03-29,1500,0.06
2005-03-29,2000,0.13
2005-03-29,2500,8.11
2005-04-26,100,0.09
2005-04-26,500,0.04
2005-04-26,1000,0.03
2005-04-26,1500,0.02
2005-04-26,2000,2.47
2005-04-26,2500,3.03
2005-05-20,100,0.09
2005-05-20,500,0.02
2005-05-20,1000,2.08
2005-05-20,1500,2.79
2005-05-20,2000,3.88
2005-05-20,2500,3.79
2005-06-21,100,0.01
2005-06-21,500,0.03
2005-06-21,1000,0.06
2005-06-21,1500,2.59
2005-06-21,2000,5.52
2005-06-21,2500,5.31
2005-07-28,100,0.09
2005-07-28,500,0.04
2005-07-28,1000,0.05
2005-07-28,1500,2.32
2005-07-28,2000,6.5
2005-07-28,2500,10.77
2005-08-11,100,0.75
2005-08-11,500,0.24
2005-08-11,1000,0.08
2005-08-11,1500,0.02
2005-08-11,2000,5.7
2005-08-11,2500,12.2
2005-09-14,100,0.06
2005-09-14,500,0.01
2005-09-14,1000,0.0
2005-09-14,1500,0.06
2005-09-14,2000,0.09
2005-09-14,2500,0.17
2005-10-26,100,0.07
2005-10-26,500,0.02
2005-10-26,1000,0.05
2005-10-26,1500,0.06
2005-10-26,2000,0.12
2005-10-26,2500,0.53
2005-11-15,100,2.65
2005-11-15,500,2.63
2005-11-15,1000,2.9
2005-11-15,1500,3.51
2005-11-15,2000,3.9
2005-11-15,2500,5.19
2005-12-13,100,1.06
2005-12-13,500,1.07
2005-12-13,1000,1.8
2005-12-13,1500,2.06
2005-12-13,2000,2.96
2005-12-13,2500,3.16
2006-01-17,100,4.12
2006-01-17,500,3.62
2006-01-17,1000,3.15
2006-01-17,1500,2.87
2006-01-17,2000,2.76
2006-01-17,2500,2.85
2006-02-14,100,0.03
2006-02-14,500,0.11
2006-02-14,1000,1.55
2006-02-14,1500,3.41
2006-02-14,2000,3.92
2006-02-14,2500,4.32
2006-03-14,100,0.1
2006-03-14,500,0.05
2006-03-14,1000,0.07
2006-03-14,1500,0.08
2006-03-14,2000,0.11
2006-03-14,2500,1.69
2006-04-21,100,0.06
2006-04-21,500,0.02
2006-04-21,1000,0.97
2006-04-21,1500,1.25
2006-04-21,2000,2.02
2006-04-21,2500,3.07
2006-05-17,100,0.06
2006-05-17,500,0.04
2006-05-17,1000,0.02
2006-05-17,1500,0.05
2006-05-17,2000,1.8
2006-05-17,2500,1.84
2006-06-21,100,0.02
2006-06-21,500,0.02
2006-06-21,1000,0.02
2006-06-21,1500,0.0
2006-06-21,2000,0.0
2006-06-21,2500,0.63
2006-07-27,100,0.02
2006-07-27,500,0.06
2006-07-27,1000,0.38
2006-07-27,1500,0.21
2006-07-27,2000,1.18
2006-07-27,2500,3.31
2006-08-17,100,0.13
2006-08-17,500,0.02
2006-08-17,1000,0.08
2006-08-17,1500,0.36
2006-08-17,2000,0.48
2006-08-17,2500,2.53
2006-09-20,100,0.08
2006-09-20,500,0.07
2006-09-20,1000,0.01
2006-09-20,1500,0.02
2006-09-20,2000,0.03
2006-09-20,2500,0.17
2006-10-11,100,
2006-10-11,500,
2006-10-11,1000,
2006-10-11,1500,
2006-10-11,2000,
2006-10-11,2500,
2006-11-14,100,2.05
2006-11-14,500,2.0
2006-11-14,1000,2.04
2006-11-14,1500,2.01
2006-11-14,2000,3.84
2006-11-14,2500,13.76
2006-12-12,100,3.36
2006-12-12,500,3.24
2006-12-12,1000,4.06
2006-12-12,1500,4.36
2006-12-12,2000,5.13
2006-12-12,2500,5.47
2007-02-22,100,9.64
2007-02-22,500,9.63
2007-02-22,1000,10.2
2007-02-22,1500,11.42
2007-02-22,2000,11.68
2007-02-22,2500,11.34
2007-03-15,100,0.01
2007-03-15,500,0.01
2007-03-15,1000,4.23
2007-03-15,1500,8.08
2007-03-15,2000,10.85
2007-03-15,2500,12.3
2007-04-05,100,0.32
2007-04-05,500,0.27
2007-04-05,1000,0.19
2007-04-05,1500,0.12
2007-04-05,2000,6.97
2007-04-05,2500,4.54
2007-05-04,100,0.0
2007-05-04,500,0.0
2007-05-04,1000,0.0
2007-05-04,1500,3.36
2007-05-04,2000,7.77
2007-05-04,2500,3.04
2007-05-14,100,0.01
2007-05-14,500,0.02
2007-05-14,1000,0.19
2007-05-14,1500,2.11
2007-05-14,2000,6.19
2007-05-14,2500,6.25
2007-06-14,100,0.1
2007-06-14,500,0.03
2007-06-14,1000,0.03
2007-06-14,1500,0.09
2007-06-14,2000,0.57
2007-06-14,2500,3.1
2007-07-12,100,0.11
2007-07-12,500,0.02
2007-07-12,1000,0.33
2007-07-12,1500,4.42
2007-07-12,2000,7.26
2007-07-12,2500,7.74
2007-08-16,100,0.06
2007-08-16,500,0.01
2007-08-16,1000,0.34
2007-08-16,1500,2.01
2007-08-16,2000,4.44
2007-08-16,2500,6.44
2007-09-12,100,0.03
2007-09-12,500,0.01
2007-09-12,1000,0.08
2007-09-12,1500,0.14
2007-09-12,2000,0.24
2007-09-12,2500,0.51
2007-10-16,100,0.31
2007-10-16,500,0.11
2007-10-16,1000,0.05
2007-10-16,1500,0.04
2007-10-16,2000,3.26
2007-10-16,2500,5.39
2007-11-13,100,0.08
2007-11-13,500,0.0
2007-11-13,1000,0.14
2007-11-13,1500,0.97
2007-11-13,2000,4.53
2007-11-13,2500,11.71
2007-12-11,100,2.5
2007-12-11,500,2.48
2007-12-11,1000,2.54
2007-12-11,1500,2.76
2007-12-11,2000,4.36
2007-12-11,2500,4.58
2008-01-17,100,5.94
2008-01-17,500,5.85
2008-01-17,1000,5.67
2008-01-17,1500,5.66
2008-01-17,2000,5.56
2008-01-17,2500,5.59
2008-02-19,100,2.91
2008-02-19,500,3.0
2008-02-19,1000,4.75
2008-02-19,1500,3.88
2008-02-19,2000,7.02
2008-02-19,2500,7.09
2008-03-01,0,
2008-04-16,100,0.1
2008-04-16,500,0.02
2008-04-16,1000,0.03
2008-04-16,1500,0.02
2008-04-16,2000,0.06
2008-04-16,2500,0.97
2008-05-20,100,0.03
2008-05-20,500,0.0
2008-05-20,1000,0.02
2008-05-20,1500,0.04
2008-05-20,2000,1.02
2008-05-20,2500,2.04
2008-06-24,100,0.01
2008-06-24,500,0.02
2008-06-24,1000,0.03
2008-06-24,1500,0.09
2008-06-24,2000,3.19
2008-06-24,2500,5.14
2008-07-09,100,0.14
2008-07-09,500,0.19
2008-07-09,1000,0.29
2008-07-09,1500,0.31
2008-07-09,2000,0.59
2008-07-09,2500,0.97
2008-08-19,100,0.13
2008-08-19,500,0.15
2008-08-19,1000,0.25
2008-08-19,1500,0.48
2008-08-19,2000,0.99
2008-08-19,2500,2.32
2008-09-15,100,0.4
2008-09-15,500,0.39
2008-09-15,1000,0.33
2008-09-15,1500,0.35
2008-09-15,2000,1.66
2008-09-15,2500,4.25
2008-09-16,100,0.36
2008-09-16,500,0.37
2008-09-16,1000,0.38
2008-09-16,1500,0.37
2008-09-16,2000,2.27
2008-09-16,2500,4.45
2008-09-17,100,0.38
2008-09-17,500,0.34
2008-09-17,1000,0.33
2008-09-17,1500,0.31
2008-09-17,2000,1.17
2008-09-17,2500,4.44
2008-09-18,100,0.3
2008-09-18,500,0.33
2008-09-18,1000,0.33
2008-09-18,1500,0.31
2008-09-18,2000,1.9
2008-09-18,2500,4.43
2008-10-27,100,2.0
2008-10-27,500,1.75
2008-10-27,1000,2.58
2008-10-27,1500,2.57
2008-10-27,2000,1.88
2008-10-27,2500,1.73
2008-11-17,100,2.17
2008-11-17,500,2.2
2008-11-17,1000,2.3
2008-11-17,1500,4.93
2008-11-17,2000,6.69
2008-11-17,2500,7.05
2008-12-08,100,
2008-12-08,500,
2008-12-08,1000,
2008-12-08,1500,
2008-12-08,2000,
2008-12-08,2500,
2019-10-29,100,0.02
2019-10-29,500,0.02
2019-10-29,1000,0.02
2019-10-29,1500,0.69
2019-10-29,2000,2.2
2019-10-29,2500,4.6
2019-11-19,100,1.2
2019-11-19,500,1.74
2019-11-19,1000,1.9
2019-11-19,1500,2.67
2019-11-19,2000,6.77
2019-11-19,2500,8.49
2019-12-10,100,1.21
2019-12-10,500,2.05
2019-12-10,1000,2.87
2019-12-10,1500,3.36
2019-12-10,2000,3.85
2019-12-10,2500,3.73
2020-01-07,100,4.11
2020-01-07,500,4.15
2020-01-07,1000,4.17
2020-01-07,1500,4.95
2020-01-07,2000,4.9
2020-01-07,2500,4.51
2020-03-03,100,0.9
2020-03-03,500,1.47
2020-03-03,1000,1.89
2020-03-03,1500,1.98
2020-03-03,2000,3.08
2020-03-03,2500,4.94
2020-04-28,100,
2020-04-28,500,
2020-04-28,1000,
2020-04-28,1500,
2020-04-28,2000,
2020-04-28,2500,
2020-05-19,100,
2020-05-19,500,
2020-05-19,1000,
2020-05-19,1500,
2020-05-19,2000,
2020-05-19,2500,
2020-06-09,100,
2020-06-09,500,
2020-06-09,1000,
2020-06-09,1500,
2020-06-09,2000,
2020-06-09,2500,
2020-07-01,100,
2020-07-01,500,
2020-07-01,1000,
2020-07-01,1500,
2020-07-01,2000,
2020-07-01,2500,
2020-07-30,100,
2020-07-30,500,
2020-07-30,1000,
2020-07-30,1500,
2020-07-30,2000,
2020-07-30,2500,
2020-08-24,100,
2020-08-24,500,
2020-08-24,1000,
2020-08-24,1500,
2020-08-24,2000,
2020-08-24,2500,
2020-09-15,100,
2020-09-15,500,
2020-09-15,1000,
2020-09-15,1500,
2020-09-15,2000,
2020-09-15,2500,
2021-02-17,100,
2021-02-17,500,
2021-02-17,1000,
2021-02-17,1500,
2021-02-17,2000,
2021-02-17,2500,
2021-03-16,100,
2021-03-16,500,
2021-03-16,1000,
2021-03-16,1500,
2021-03-16,2000,
2021-03-16,2500,
2021-04-07,100,
2021-04-07,500,
2021-04-07,1000,
2021-04-07,1500,
2021-04-07,2000,
2021-04-07,2500,
2021-05-26,100,
2021-05-26,500,
2021-05-26,1000,
2021-05-26,1500,
2021-05-26,2000,
2021-05-26,2500,
2021-06-09,100,
2021-06-09,500,
2021-06-09,1000,
2021-06-09,1500,
2021-06-09,2000,
2021-06-09,2500,
2021-07-21,2500,
2021-07-21,2000,
2021-07-21,1500,
2021-07-21,1000,
2021-07-21,500,
2021-07-21,100,
2021-08-21,100,
2021-08-21,500,
2021-08-21,1000,
2021-08-21,1500,
2021-08-21,2000,
2021-08-21,2500,
2021-09-01,100,
2021-09-01,500,
2021-09-01,1000,
2021-09-01,1500,
2021-09-01,2000,
2021-09-01,2500,
2021-10-06,100,
2021-10-06,500,
2021-10-06,1000,
2021-10-06,1500,
2021-10-06,2000,
2021-10-06,2500,
2021-11-03,100,
2021-11-03,500,
2021-11-03,1000,
2021-11-03,1500,
2021-11-03,2000,
2021-11-03,2500,
2022-02-02,100,
2022-02-02,500,
2022-02-02,1000,
2022-02-02,1500,
2022-02-02,2000,
2022-02-02,2500,
2022-03-02,100,
2022-03-02,500,
2022-03-02,1000,
2022-03-02,1500,
2022-03-02,2000,
2022-03-02,2500,
2022-04-12,100,
2022-04-12,500,
2022-04-12,1000,
2022-04-12,1500,
2022-04-12,2000,
2022-04-12,2500,
2022-05-03,100,
2022-05-03,500,
2022-05-03,1000,
2022-05-03,1500,
2022-05-03,2000,
2022-05-03,2500,
1999-06-18,100,
1999-06-18,500,
1999-06-18,1000,
1999-06-18,1500,
1999-06-18,2000,
1999-06-18,2500,
2012-05-14,0,
,0,
2019-12-10,0,
2020-10-16,100,
2020-10-16,500,
2020-10-16,1000,
2020-10-16,1500,
2020-10-16,2000,
2020-10-16,2500,
2021-07-20,100,
2021-07-20,500,
2021-07-20,1000,
2021-07-20,1500,
2021-07-20,2000,
2021-07-20,2500,
