DATE,DEPTH,CTDTMP
1971-01-19,2600,4.5
1971-01-19,100,2.0
1971-01-19,2000,3.6
1971-01-19,1000,2.0
1971-02-10,1000,2.6
1971-02-10,1500,2.5
1971-02-10,2000,2.5
1971-02-10,100,2.7
1971-02-10,2600,3.0
1971-02-10,500,2.6
1971-03-11,2600,2.1
1971-03-11,1500,0.8
1971-03-11,2000,1.0
1971-03-11,100,0.8
1971-03-11,500,0.8
1971-03-11,1000,0.8
1971-04-07,1500,2.3
1971-04-07,2000,2.1
1971-04-07,1000,2.4
1971-04-07,2600,1.8
1971-04-07,500,2.6
1971-04-07,100,3.2
1971-05-10,500,8.0
1971-05-10,1500,4.9
1971-05-10,100,9.5
1971-05-10,2000,4.4
1971-05-10,1000,6.6
1971-05-10,2600,3.6
1971-06-08,500,12.2
1971-06-08,1500,8.8
1971-06-08,1000,10.5
1971-06-08,100,14.4
1971-06-08,2000,5.4
1971-06-08,2600,7.9
1971-07-13,2000,8.8
1971-07-13,100,18.5
1971-07-13,1500,9.6
1971-07-13,2600,8.4
1971-07-13,500,18.5
1971-07-13,1000,17.9
1971-09-01,1000,15.0
1971-09-01,100,16.3
1971-09-01,500,16.3
1971-09-01,1500,10.9
1971-09-01,2600,9.9
1971-09-01,2000,10.8
1971-10-05,2000,14.0
1971-10-05,500,14.0
1971-10-05,2600,10.8
1971-10-05,1500,14.0
1971-10-05,100,14.1
1971-10-05,1000,14.0
1971-11-04,1000,11.5
1971-11-04,1500,11.7
1971-11-04,2000,11.3
1971-11-04,500,11.3
1971-11-04,2600,11.2
1971-11-04,100,11.3
1971-12-06,2000,6.2
1971-12-06,1500,6.3
1971-12-06,100,6.2
1971-12-06,2600,6.3
1971-12-06,500,6.2
1971-12-06,1000,6.2
1972-01-11,2000,4.3
1972-01-11,1500,3.6
1972-01-11,1000,3.5
1972-01-11,100,3.5
1972-01-11,500,3.5
1972-01-11,2600,4.7
1972-02-08,2000,-0.6
1972-02-08,2000,-0.7
1972-02-08,1000,-0.5
1972-02-08,100,-0.4
1972-02-08,500,-0.5
1972-02-08,2600,-0.1
1972-02-08,2500,-0.2
1972-02-08,1500,-0.6
1972-02-08,2200,-0.6
1972-03-08,1800,0.5
1972-03-08,2300,0.7
1972-03-08,100,0.7
1972-03-08,2500,0.6
1972-03-08,1500,0.7
1972-03-08,2000,0.5
1972-03-08,2600,0.6
1972-03-08,500,0.7
1972-03-08,1000,0.7
1972-04-04,2000,3.6
1972-04-04,2600,3.6
1972-04-04,100,3.2
1972-04-04,1500,3.4
1972-04-04,500,3.1
1972-04-04,1000,3.2
1972-05-05,1300,4.4
1972-05-05,500,8.5
1972-05-05,1500,5.3
1972-05-05,2600,3.3
1972-05-05,800,6.5
1972-05-05,1000,6.1
1972-05-05,2000,4.6
1972-05-05,1700,4.7
1972-05-05,100,8.6
1972-06-12,1000,10.3
1972-06-12,500,13.0
1972-06-12,2000,7.9
1972-06-12,500,12.7
1972-06-12,400,13.0
1972-06-12,2600,7.5
1972-06-12,1500,9.1
1972-06-12,100,13.4
1972-08-17,1000,12.7
1972-08-17,500,15.5
1972-08-17,2000,8.5
1972-08-17,100,18.0
1972-08-17,2600,12.0
1972-08-17,1500,9.9
1972-09-11,1900,14.6
1972-09-11,500,15.9
1972-09-11,1400,16.1
1972-09-11,2000,11.9
1972-09-11,1500,16.1
1972-09-11,2600,9.1
1972-09-11,1000,16.1
1972-09-11,100,15.8
1972-09-11,1700,15.8
1972-10-16,1300,12.5
1972-10-16,1000,11.8
1972-10-16,100,11.8
1972-10-16,1800,13.1
1972-10-16,1500,13.9
1972-10-16,500,11.7
1972-10-16,2600,9.6
1972-10-16,2000,12.6
1972-10-16,2100,11.8
1972-11-08,1500,10.3
1972-11-08,2600,10.4
1972-11-08,2000,10.6
1972-11-08,900,10.5
1972-11-08,500,10.2
1972-11-08,1000,10.4
1972-11-08,100,10.1
1972-11-08,700,10.3
1972-11-30,2600,8.0
1972-11-30,1000,6.7
1972-11-30,2000,7.7
1972-11-30,500,6.6
1972-11-30,1500,7.1
1972-11-30,100,6.5
1973-01-11,2600,4.4
1973-01-11,1000,3.1
1973-01-11,1500,4.1
1973-01-11,2000,3.5
1973-01-11,100,2.7
1973-01-11,500,3.6
1973-02-06,2600,3.3
1973-02-06,1500,2.9
1973-02-06,1300,3.1
1973-02-06,500,3.1
1973-02-06,2000,3.7
1973-02-06,1000,2.9
1973-02-06,100,2.8
1973-02-06,1100,3.0
1973-02-06,1700,2.8
1973-03-07,1100,3.4
1973-03-07,1300,3.5
1973-03-07,1000,3.4
1973-03-07,100,3.4
1973-03-07,2000,3.8
1973-03-07,1400,3.5
1973-03-07,500,3.4
1973-03-07,2600,4.1
1973-03-07,1500,3.6
1973-04-02,2000,4.0
1973-04-02,1000,3.9
1973-04-02,2600,4.1
1973-04-02,100,4.0
1973-04-02,1500,4.0
1973-04-02,500,4.0
1973-05-02,100,7.8
1973-05-02,500,7.0
1973-05-02,1000,5.6
1973-05-02,2600,4.6
1973-05-02,1500,5.4
1973-05-02,1300,5.5
1973-05-02,2000,5.0
1973-05-28,100,13.8
1973-05-28,2600,5.6
1973-05-28,500,11.7
1973-05-28,200,13.6
1973-05-28,1000,11.5
1973-05-28,400,12.3
1973-05-28,2000,9.8
1973-05-28,1500,9.8
1973-07-05,1000,18.2
1973-07-05,1100,18.3
1973-07-05,1300,14.4
1973-07-05,2600,7.9
1973-07-05,500,19.9
1973-07-05,100,20.1
1973-07-05,2000,8.4
1973-07-05,1500,14.9
1973-07-30,1500,9.9
1973-07-30,100,19.4
1973-07-30,1400,16.3
1973-07-30,2000,9.1
1973-07-30,900,17.7
1973-07-30,1000,17.5
1973-07-30,2600,8.8
1973-07-30,1200,16.5
1973-07-30,500,18.3
1973-09-05,500,17.2
1973-09-05,2600,11.1
1973-09-05,100,17.7
1973-09-05,1500,12.9
1973-09-05,2000,11.7
1973-09-05,1000,15.6
1973-10-05,2600,11.9
1973-10-05,1000,13.8
1973-10-05,500,13.8
1973-10-05,100,13.9
1973-10-05,1500,13.7
1973-10-05,2000,13.4
1973-10-31,100,9.7
1973-10-31,1800,9.9
1973-10-31,1500,9.7
1973-10-31,500,9.7
1973-10-31,1000,9.8
1973-10-31,2000,11.7
1973-10-31,2600,11.8
1973-12-05,1500,4.0
1973-12-05,2600,4.2
1973-12-05,1000,4.2
1973-12-05,2000,4.1
1973-12-05,100,4.2
1973-12-05,500,4.2
1974-01-10,100,2.3
1974-01-10,500,2.2
1974-01-10,1000,2.3
1974-01-10,2600,3.2
1974-01-10,1500,2.4
1974-01-10,2000,2.9
1974-02-06,1500,2.8
1974-02-06,100,2.8
1974-02-06,1000,2.8
1974-02-06,2600,2.9
1974-02-06,2000,2.8
1974-02-06,500,2.8
1974-03-13,100,2.9
1974-03-13,1500,2.8
1974-03-13,1000,2.8
1974-03-13,2600,2.7
1974-03-13,500,2.9
1974-03-13,2000,2.7
1974-04-05,1000,4.7
1974-04-05,500,5.5
1974-04-05,2600,3.3
1974-04-05,2000,4.2
1974-04-05,100,5.6
1974-04-05,1500,4.4
1974-05-13,500,8.9
1974-05-13,2000,8.8
1974-05-13,2600,8.8
1974-05-13,2200,8.8
1974-05-13,1500,8.8
1974-05-13,2400,7.5
1974-05-13,1000,8.8
1974-05-13,100,8.9
1974-06-05,500,12.0
1974-06-05,1000,11.8
1974-06-05,1500,11.5
1974-06-05,1700,8.7
1974-06-05,2000,7.9
1974-06-05,2100,9.9
1974-06-05,1400,11.7
1974-06-05,100,12.1
1974-06-05,2600,9.9
1974-07-02,1500,10.9
1974-07-02,1200,10.7
1974-07-02,500,16.8
1974-07-02,900,16.1
1974-07-02,1400,10.7
1974-07-02,2000,10.7
1974-07-02,100,16.9
1974-07-02,2600,10.2
1974-07-02,1000,11.6
1974-08-20,800,16.8
1974-08-20,2600,13.1
1974-08-20,1500,15.0
1974-08-20,2000,13.5
1974-08-20,700,17.7
1974-08-20,100,17.2
1974-08-20,500,17.2
1974-08-20,1000,15.5
1974-09-09,100,15.9
1974-09-09,2600,14.0
1974-09-09,1000,15.3
1974-09-09,2000,14.8
1974-09-09,500,15.8
1974-09-09,1500,15.3
1974-10-01,2000,14.3
1974-10-01,100,13.7
1974-10-01,500,13.7
1974-10-01,1000,14.2
1974-10-01,2600,14.3
1974-10-01,1500,14.3
1974-11-06,2000,8.6
1974-11-06,1000,8.2
1974-11-06,1500,8.3
1974-11-06,500,8.2
1974-11-06,2600,9.5
1974-11-06,100,8.2
1974-12-03,1000,7.2
1974-12-03,100,7.2
1974-12-03,2600,8.8
1974-12-03,1500,7.2
1974-12-03,500,7.2
1974-12-03,2000,7.2
1975-01-07,2000,6.1
1975-01-07,500,5.7
1975-01-07,2600,6.1
1975-01-07,1000,5.7
1975-01-07,1500,5.9
1975-01-07,100,5.7
1975-02-04,1500,4.9
1975-02-04,500,4.8
1975-02-04,2000,4.8
1975-02-04,2600,5.2
1975-02-04,1000,4.8
1975-02-04,100,4.8
1975-03-04,100,3.5
1975-03-04,2000,4.8
1975-03-04,2600,5.0
1975-03-04,1000,3.4
1975-03-04,1500,4.1
1975-03-04,500,3.3
1975-04-08,1900,3.7
1975-04-08,2100,4.4
1975-04-08,2600,4.7
1975-04-08,1000,3.7
1975-04-08,100,3.7
1975-04-08,1500,3.7
1975-04-08,500,3.7
1975-04-08,1700,3.7
1975-04-08,2000,3.7
1975-05-21,2200,8.0
1975-05-21,2600,8.3
1975-05-21,2000,8.1
1975-05-21,1500,10.8
1975-05-21,1000,11.4
1975-05-21,100,12.2
1975-05-21,500,11.5
1975-05-21,1700,9.8
1975-06-11,1000,10.5
1975-06-11,500,13.9
1975-06-11,1200,10.2
1975-06-11,100,13.0
1975-06-11,2000,7.7
1975-06-11,1500,9.4
1975-06-11,900,10.8
1975-06-11,2600,7.3
1975-07-01,2600,7.4
1975-07-01,2000,9.1
1975-07-01,100,17.6
1975-07-01,1900,9.9
1975-07-01,1000,16.0
1975-07-01,1500,12.4
1975-07-01,1200,16.0
1975-07-01,500,17.4
1975-07-01,1700,10.7
1975-08-04,2000,9.5
1975-08-04,100,19.2
1975-08-04,800,17.3
1975-08-04,1000,15.1
1975-08-04,2300,10.4
1975-08-04,500,18.9
1975-08-04,1500,8.8
1975-08-04,1300,10.8
1975-08-04,2600,10.8
1975-09-02,100,19.8
1975-09-02,1300,15.2
1975-09-02,2600,10.6
1975-09-02,1700,11.9
1975-09-02,1200,16.5
1975-09-02,500,19.8
1975-09-02,1500,13.0
1975-09-02,2000,11.8
1975-09-02,1000,18.9
1975-10-02,2000,13.9
1975-10-02,1500,13.9
1975-10-02,1000,14.1
1975-10-02,500,14.0
1975-10-02,100,14.2
1975-10-02,2600,14.0
1975-11-04,2600,12.6
1975-11-04,500,10.1
1975-11-04,100,10.1
1975-11-04,2000,11.6
1975-11-04,1000,10.0
1975-11-04,1500,11.4
1975-12-02,1500,6.6
1975-12-02,500,6.6
1975-12-02,1000,6.7
1975-12-02,2600,8.5
1975-12-02,100,6.7
1975-12-02,2000,6.7
1975-12-02,2400,8.2
1979-03-12,100,-0.26
1979-03-12,2700,-0.31
1979-03-12,1000,-0.25
1979-03-12,500,-0.27
1979-03-12,1500,-0.29
1979-03-12,2000,-0.28
1979-04-04,2000,0.73
1979-04-04,2500,0.48
1979-04-04,1500,1.12
1979-04-04,100,1.38
1979-04-04,1000,1.35
1979-04-04,500,1.34
1979-04-19,100,4.05
1979-04-19,2000,2.91
1979-04-19,1500,3.31
1979-04-19,1000,3.45
1979-04-19,500,3.5
1979-04-19,2600,0.72
1979-07-09,1500,7.9
1979-07-09,2000,5.48
1979-07-09,100,15.34
1979-07-09,1000,15.22
1979-07-09,500,
1979-07-09,2600,6.47
1979-08-15,2600,7.5
1979-08-15,500,15.39
1979-08-15,1500,
1979-08-15,100,16.39
1979-08-15,2000,10.13
1979-08-15,1000,13.18
1979-09-02,1000,15.28
1979-09-02,1500,14.73
1979-09-02,500,15.85
1979-09-02,2800,
1979-09-02,2500,8.78
1979-09-02,2000,12.36
1979-10-01,2600,10.8
1979-10-01,1000,13.13
1979-10-01,2000,12.33
1979-10-01,500,13.1
1979-10-01,100,13.13
1979-10-01,1500,13.15
1979-11-22,2600,7.53
1979-11-22,1500,6.38
1979-11-22,100,6.28
1979-11-22,2000,6.5
1979-11-22,1000,6.29
1979-11-22,500,6.24
1980-01-28,2000,1.07
1980-01-28,100,-0.1
1980-01-28,1000,0.5
1980-01-28,500,1.05
1980-01-28,2500,1.1
1980-01-28,1500,0.72
1980-02-11,100,0.4
1980-02-11,2800,1.9
1980-03-24,2500,0.71
1980-03-24,2000,0.71
1980-03-24,100,0.78
1980-03-24,1500,0.71
1980-03-24,500,0.75
1980-03-24,1000,0.72
1980-05-05,2800,5.8
1980-05-05,100,7.2
1980-05-06,2000,4.4
1980-05-06,2600,4.64
1980-05-06,100,6.96
1980-05-06,500,6.78
1980-05-06,1500,4.25
1980-05-06,1000,5.93
1980-07-21,1000,11.6
1980-07-21,2000,7.7
1980-07-21,500,13.9
1980-07-21,2600,8.2
1980-07-21,1500,8.5
1980-07-21,100,14.3
1980-09-05,500,15.73
1980-09-05,2000,12.52
1980-09-05,2500,9.01
1980-09-05,1000,14.83
1980-09-05,1500,13.78
1980-09-05,2800,8.49
1980-09-22,1000,13.7
1980-09-22,1500,12.89
1980-09-22,2000,12.56
1980-09-22,2600,9.68
1980-09-22,500,14.55
1980-09-22,100,14.81
1980-11-24,100,7.6
1980-11-24,2900,7.6
1980-11-28,1500,7.28
1980-11-28,2500,7.27
1980-11-28,500,7.24
1980-11-28,100,7.26
1980-11-28,2000,7.26
1980-11-28,1000,7.29
1981-01-07,1000,3.4
1981-01-07,100,3.4
1981-01-07,1500,3.41
1981-01-07,2500,3.58
1981-01-07,500,3.41
1981-01-07,2000,3.47
1981-02-23,1000,1.18
1981-02-23,2000,1.26
1981-02-23,500,1.16
1981-02-23,2600,1.31
1981-02-23,1500,1.23
1981-02-23,100,1.14
1981-04-13,100,6.24
1981-04-13,1500,3.82
1981-04-13,2500,1.69
1981-04-13,1000,4.4
1981-04-13,500,6.2
1981-04-13,2000,3.29
1981-07-01,2000,7.79
1981-07-01,1500,9.05
1981-07-01,2600,7.39
1981-07-01,100,14.7
1981-07-01,1000,14.57
1981-07-01,500,14.69
1981-10-05,500,14.47
1981-10-05,2000,12.17
1981-10-05,2600,9.31
1981-10-05,1000,14.41
1981-10-05,1500,14.35
1981-10-05,100,14.49
1982-01-05,2600,1.83
1982-01-05,1500,1.41
1982-01-05,1000,1.57
1982-01-05,2000,1.06
1982-01-05,500,1.58
1982-01-05,100,1.56
1982-02-05,100,0.3
1982-02-05,2600,1.9
1982-04-13,500,4.09
1982-04-13,2000,2.63
1982-04-13,2500,2.73
1982-04-13,100,4.06
1982-04-13,1000,4.1
1982-04-13,1500,3.83
1982-05-14,2800,5.1
1982-05-14,100,8.1
1982-08-12,1000,17.98
1982-08-12,500,19.91
1982-08-12,2400,7.76
1982-08-12,2800,7.54
1982-08-12,100,20.17
1982-08-12,1500,12.19
1982-08-12,2000,7.86
1982-08-24,1000,11.12
1982-08-24,2000,9.28
1982-08-24,1500,9.61
1982-08-24,2500,8.98
1982-08-24,500,14.16
1982-08-24,100,14.26
1982-10-11,1000,13.67
1982-10-11,2500,11.7
1982-10-11,1500,13.59
1982-10-11,100,13.59
1982-10-11,500,13.64
1982-10-11,2000,13.49
1982-12-01,1000,8.28
1982-12-01,2500,8.42
1982-12-01,100,6.84
1982-12-01,2000,8.44
1982-12-01,1500,8.3
1982-12-01,500,6.88
1982-12-20,2700,6.9
1982-12-20,100,5.9
1983-08-28,1000,19.53
1983-08-28,100,19.36
1983-08-28,2000,10.47
1983-08-28,2400,7.91
1983-08-28,1500,15.63
1983-08-28,2800,7.5
1983-08-28,500,19.34
1985-04-09,200,8.07
1985-04-09,2000,1.94
1985-04-09,300,8.32
1985-04-09,1000,2.94
1985-04-09,500,8.06
1985-04-09,1500,1.85
1985-04-09,100,11.0
1986-01-07,1000,2.47
1986-01-07,100,2.56
1986-01-07,2500,2.89
1986-01-07,500,2.56
1986-01-07,2000,2.63
1986-01-07,1500,2.54
1986-02-11,2000,-0.41
1986-02-11,100,-0.41
1986-02-11,500,-0.42
1986-02-11,1000,-0.41
1986-02-11,2600,-0.25
1986-02-11,1500,-0.36
1986-03-11,2000,-0.31
1986-03-11,100,-0.24
1986-03-11,500,-0.11
1986-03-11,1500,-0.31
1986-03-11,2600,0.2
1986-03-11,1000,-0.2
1986-04-07,2000,2.5
1986-04-07,100,1.54
1986-04-07,1000,1.24
1986-04-07,2500,2.96
1986-04-07,500,1.51
1986-04-07,1500,1.92
1986-05-22,1000,6.5
1986-05-22,1500,3.85
1986-05-22,500,9.08
1986-05-22,100,9.16
1986-05-22,2000,3.6
1986-05-22,2500,3.6
1986-06-09,1000,9.13
1986-06-09,100,11.51
1986-06-09,500,11.42
1986-06-09,2500,5.45
1986-06-09,2000,4.58
1986-06-09,1500,4.8
1986-07-21,2500,6.73
1986-07-21,100,17.41
1986-07-21,2000,6.3
1986-07-21,500,17.23
1986-07-21,1500,9.39
1986-07-21,1000,12.29
1986-08-07,100,17.92
1986-08-07,500,17.71
1986-08-07,2000,7.12
1986-08-07,2400,6.82
1986-08-07,1500,13.12
1986-08-07,1000,14.71
1986-09-15,500,13.08
1986-09-15,2500,9.37
1986-09-15,1500,11.91
1986-09-15,2000,10.08
1986-09-15,1000,13.38
1986-09-15,100,13.12
1986-10-20,100,11.71
1986-10-20,500,11.7
1986-10-20,1000,11.7
1986-10-20,2400,10.96
1986-10-20,1500,11.7
1986-10-20,2000,11.73
1986-12-02,100,8.21
1986-12-02,1500,8.51
1986-12-02,500,8.21
1986-12-02,1000,8.31
1986-12-02,2500,8.71
1986-12-02,2000,8.53
1986-12-18,1500,6.73
1986-12-18,2000,7.72
1986-12-18,500,6.71
1986-12-18,2500,7.9
1986-12-18,100,6.71
1986-12-18,1000,6.71
1987-02-19,2500,0.4
1987-02-19,500,-0.18
1987-02-19,1500,0.01
1987-02-19,100,-0.15
1987-02-19,1000,-0.16
1987-02-19,2000,0.19
1987-04-14,1000,2.65
1987-04-14,2000,0.59
1987-04-14,500,2.98
1987-04-14,2600,0.95
1987-04-14,1500,1.29
1987-04-14,100,3.18
1987-06-18,1000,11.4
1987-06-18,2000,4.81
1987-06-18,500,11.68
1987-06-18,100,11.7
1987-06-18,1500,6.48
1987-09-16,100,14.97
1987-09-16,2000,11.56
1987-09-16,2500,10.47
1987-09-16,1500,13.3
1987-09-16,500,14.88
1987-09-16,1000,14.68
1987-11-23,500,8.54
1987-11-23,2600,10.0
1987-11-23,2000,9.74
1987-11-23,1000,8.59
1987-11-23,1500,10.27
1987-11-23,100,8.56
1988-01-18,2000,6.01
1988-01-18,100,4.91
1988-01-18,1500,5.01
1988-01-18,2500,6.15
1988-01-18,500,4.89
1988-01-18,1000,5.0
1988-04-19,1000,4.52
1988-04-19,2000,4.67
1988-04-19,500,5.48
1988-04-19,2700,4.21
1988-04-19,1500,4.23
1988-04-19,100,7.86
1988-05-30,100,14.48
1988-05-30,500,10.22
1988-05-30,1500,8.82
1988-05-30,1000,9.39
1988-05-30,2000,7.73
1988-05-30,2700,6.82
1988-06-20,2300,7.58
1988-06-20,2000,7.55
1988-06-20,1500,10.3
1988-06-20,100,16.4
1988-06-20,500,16.38
1988-06-20,1000,16.32
1988-07-21,100,16.93
1988-07-21,2400,8.81
1988-07-21,500,16.67
1988-07-21,1500,10.49
1988-07-21,2000,8.61
1988-07-21,1000,13.39
1988-08-22,1500,10.44
1988-08-22,1000,11.15
1988-08-22,2600,9.98
1988-08-22,2000,10.22
1988-08-22,100,15.79
1988-08-22,500,12.51
1988-09-14,500,15.16
1988-09-14,100,15.29
1988-09-14,2000,12.78
1988-09-14,1500,14.98
1988-09-14,2400,10.21
1988-09-14,1000,15.47
1988-10-10,100,11.33
1988-10-10,2000,11.13
1988-10-10,2500,10.7
1988-10-10,1000,11.91
1988-10-10,1500,11.6
1988-10-10,500,11.91
1988-11-06,100,8.14
1988-11-06,1500,8.16
1988-11-06,2000,9.83
1988-11-06,3500,10.71
1988-11-06,1000,8.09
1988-11-06,500,8.12
1988-12-08,2500,4.72
1988-12-08,1000,4.66
1988-12-08,1500,4.64
1988-12-08,2000,4.65
1988-12-08,500,4.67
1988-12-08,100,4.73
1989-01-17,1500,4.62
1989-01-17,1000,4.39
1989-01-17,2000,4.54
1989-01-17,500,4.59
1989-01-17,2500,4.55
1989-01-17,100,4.68
1989-02-14,2500,4.75
1989-02-14,100,4.41
1989-02-14,1500,4.45
1989-02-14,1000,4.38
1989-02-14,2000,4.66
1989-02-14,500,4.42
1989-03-08,2000,4.54
1989-03-08,2500,4.43
1989-03-08,1000,4.62
1989-03-08,500,4.67
1989-03-08,1500,4.52
1989-03-08,100,4.73
1989-04-11,2600,5.2
1989-04-11,500,5.74
1989-04-11,1000,5.74
1989-04-11,1500,5.54
1989-04-11,100,5.76
1989-04-11,2000,5.44
1989-05-08,1500,7.61
1989-05-08,2500,6.69
1989-05-08,2000,6.96
1989-05-08,500,9.51
1989-05-08,1000,9.2
1989-05-08,100,9.62
1989-06-13,1500,8.55
1989-06-13,500,14.46
1989-06-13,2000,7.78
1989-06-13,1000,10.05
1989-06-13,2500,7.38
1989-06-13,100,16.95
1989-07-13,1500,9.3
1989-07-13,1000,14.29
1989-07-13,2500,8.08
1989-07-13,2000,8.07
1989-07-13,500,16.91
1989-07-13,100,16.95
1989-08-27,2000,13.4
1989-08-27,100,16.86
1989-08-27,500,16.84
1989-08-27,2500,10.98
1989-08-27,1500,15.57
1989-08-27,1000,16.88
1989-09-12,100,15.51
1989-09-12,1000,15.41
1989-09-12,500,15.51
1989-09-12,2000,13.41
1989-09-12,1500,15.41
1989-09-12,2700,12.41
1989-10-17,1500,12.61
1989-10-17,100,12.68
1989-10-17,1000,12.63
1989-10-17,500,12.68
1989-10-17,2700,12.6
1989-10-17,2000,12.6
1989-11-20,1000,8.72
1989-11-20,2000,
1989-11-20,1500,
1989-11-20,2700,11.72
1989-11-20,100,8.21
1989-11-20,500,8.91
1989-12-18,1000,5.06
1989-12-18,2700,6.09
1989-12-18,500,5.06
1989-12-18,1500,5.06
1989-12-18,2000,5.09
1989-12-18,100,5.11
1990-01-17,200,
1990-01-17,2000,
1990-01-17,1000,
1990-01-22,2000,4.59
1990-01-22,1500,4.38
1990-01-22,1000,4.38
1990-01-22,500,4.4
1990-01-22,2600,4.65
1990-01-22,100,4.46
1990-02-14,1000,4.53
1990-02-14,2700,4.91
1990-02-14,1500,4.52
1990-02-14,100,4.58
1990-02-14,500,4.51
1990-02-14,2000,4.6
1990-03-13,500,5.16
1990-03-13,2000,5.07
1990-03-13,1500,5.09
1990-03-13,100,5.25
1990-03-13,1000,5.09
1990-03-13,2500,5.07
1990-04-17,2500,5.7
1990-04-17,1500,6.49
1990-04-17,2000,6.19
1990-04-17,1000,6.62
1990-04-17,100,6.79
1990-04-17,500,6.51
1990-06-19,500,
1990-06-19,1000,
1990-06-19,100,
1990-07-19,1000,16.09
1990-07-19,1500,8.58
1990-07-19,2000,9.67
1990-07-19,500,16.33
1990-07-19,2500,10.06
1990-07-19,100,16.32
1990-07-20,1500,
1990-07-20,2000,
1990-07-20,2500,
1990-08-21,1500,13.64
1990-08-21,500,13.99
1990-08-21,100,14.04
1990-08-21,2600,11.83
1990-08-21,1000,13.86
1990-08-21,2000,12.81
1990-09-18,500,15.32
1990-09-18,100,15.34
1990-09-18,2600,12.18
1990-09-18,1500,15.63
1990-09-18,2000,12.96
1990-09-18,1000,16.13
1990-10-16,1000,12.82
1990-10-16,100,13.08
1990-10-16,1500,12.82
1990-10-16,2000,12.8
1990-10-16,2600,12.75
1990-10-16,500,13.02
1990-11-14,2500,11.0
1990-11-14,2600,11.0
1990-11-14,500,9.16
1990-11-14,100,8.93
1990-11-14,2000,10.82
1990-11-14,1000,10.31
1990-11-14,1500,10.63
1990-12-13,1000,5.16
1990-12-13,1500,5.19
1990-12-13,2000,5.22
1990-12-13,100,5.16
1990-12-13,500,5.17
1990-12-13,2400,5.3
1991-01-15,1000,4.03
1991-01-15,100,4.04
1991-01-15,500,4.03
1991-01-15,1500,4.11
1991-01-15,2000,5.08
1991-01-15,2500,5.59
1991-01-15,2700,5.58
1991-02-13,1500,0.49
1991-02-13,1000,0.65
1991-02-13,2600,0.62
1991-02-13,500,0.45
1991-02-13,100,0.46
1991-02-13,2000,0.5
1991-03-20,2000,1.82
1991-03-20,1000,2.68
1991-03-20,100,2.68
1991-03-20,2500,1.8
1991-03-20,500,2.69
1991-03-20,2700,1.81
1991-03-20,1500,2.64
1991-04-15,1500,4.05
1991-04-15,2500,4.64
1991-04-15,100,6.84
1991-04-15,2000,4.22
1991-04-15,1000,3.5
1991-04-15,2700,4.64
1991-04-15,500,4.07
1991-05-21,2000,
1991-05-21,500,8.79
1991-05-21,2500,
1991-05-21,1000,8.48
1991-05-21,100,8.9
1991-05-21,1500,6.44
1991-06-17,500,11.86
1991-06-17,1500,9.25
1991-06-17,2500,6.06
1991-06-17,2000,7.19
1991-06-17,2600,5.7
1991-06-17,1000,10.02
1991-06-17,100,12.2
1991-07-22,100,16.67
1991-07-22,2500,7.94
1991-07-22,1000,15.44
1991-07-22,500,16.66
1991-07-22,2700,7.88
1991-07-22,2000,8.86
1991-07-22,1500,12.03
1991-08-14,100,18.56
1991-08-14,1000,18.41
1991-08-14,1500,15.3
1991-08-14,500,18.64
1991-08-14,2700,8.74
1991-08-14,2000,9.63
1991-09-10,2600,10.47
1991-09-10,1000,17.09
1991-09-10,500,17.17
1991-09-10,100,17.17
1991-09-10,2000,11.36
1991-09-10,1500,16.66
1991-09-10,2500,10.49
1991-10-17,500,13.18
1991-10-17,2000,12.69
1991-10-17,1000,13.18
1991-10-17,1500,12.97
1991-10-17,2600,12.57
1991-10-17,100,13.17
1991-11-12,1000,8.4
1991-11-12,2500,8.49
1991-11-12,2000,8.45
1991-11-12,100,8.39
1991-11-12,1500,8.42
1991-11-12,500,8.4
1991-12-12,2000,7.83
1991-12-12,100,4.89
1991-12-12,1500,7.34
1991-12-12,1000,6.04
1991-12-12,500,4.88
1991-12-12,2600,8.49
1991-12-12,2500,8.33
1992-01-30,1500,3.58
1992-01-30,2700,5.42
1992-01-30,2000,3.65
1992-01-30,1000,3.57
1992-01-30,2500,5.41
1992-01-30,500,3.47
1992-01-30,100,3.42
1992-02-11,2000,3.8
1992-02-11,100,3.6
1992-02-11,500,3.6
1992-02-11,2500,5.2
1992-02-11,1500,3.6
1992-02-11,1000,3.6
1992-02-20,1000,3.14
1992-02-20,2700,2.26
1992-02-20,1500,3.24
1992-02-20,100,3.16
1992-02-20,2500,4.07
1992-02-20,2000,3.69
1992-02-20,500,3.13
1992-02-27,2000,3.6
1992-02-27,500,3.6
1992-02-27,1000,3.6
1992-02-27,2500,3.8
1992-02-27,100,3.8
1992-02-27,1500,3.7
1992-03-04,500,3.8
1992-03-04,2500,3.8
1992-03-04,1000,3.8
1992-03-04,100,3.9
1992-03-04,1500,3.8
1992-03-04,2000,3.8
1992-03-19,1500,3.8
1992-03-19,1000,3.9
1992-03-19,100,4.0
1992-03-19,500,4.1
1992-03-19,2000,3.9
1992-03-19,2500,3.9
1992-03-26,1000,4.4
1992-03-26,500,4.3
1992-03-26,1500,4.3
1992-03-26,2500,3.9
1992-03-26,2000,4.2
1992-03-26,100,4.3
1992-03-30,2700,4.12
1992-03-30,100,4.36
1992-03-30,1000,4.36
1992-03-30,500,4.36
1992-03-30,2500,4.13
1992-03-30,1500,4.38
1992-03-30,2000,4.37
